,id,identifier,title,relation,type,subject,language,format,rights,preview
64,oai:dasi.cnr.it:epi:67,"['DASI:epi-67', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=67']",BM 141597,DASI:obj-67,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5497&sessId=&size=med
65,oai:dasi.cnr.it:epi:68,"['DASI:epi-68', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=68']",BM 141598,DASI:obj-68,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3395&sessId=&size=med
66,oai:dasi.cnr.it:epi:69,"['DASI:epi-69', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=69']",BM 141599,DASI:obj-69,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6101&sessId=&size=med
67,oai:dasi.cnr.it:epi:70,"['DASI:epi-70', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=70']",BM 141600,DASI:obj-70,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=478&sessId=&size=med
68,oai:dasi.cnr.it:epi:71,"['DASI:epi-71', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=71']",BM 141601,DASI:obj-71,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3210&sessId=&size=med
69,oai:dasi.cnr.it:epi:72,"['DASI:epi-72', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=72']",BM 141602,DASI:obj-72,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1516&sessId=&size=med
70,oai:dasi.cnr.it:epi:73,"['DASI:epi-73', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=73']",BM 141603 + BM 141610,DASI:obj-73,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4846&sessId=&size=med
71,oai:dasi.cnr.it:epi:74,"['DASI:epi-74', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=74']",BM 141604,DASI:obj-74,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4158&sessId=&size=med
72,oai:dasi.cnr.it:epi:75,"['DASI:epi-75', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=75']",BM 141605,DASI:obj-75,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3243&sessId=&size=med
73,oai:dasi.cnr.it:epi:76,"['DASI:epi-76', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=76']",BM 141606,DASI:obj-76,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2839&sessId=&size=med
74,oai:dasi.cnr.it:epi:77,"['DASI:epi-77', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=77']",BM 141607,DASI:obj-77,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5165&sessId=&size=med
75,oai:dasi.cnr.it:epi:78,"['DASI:epi-78', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=78']",BM 141608,DASI:obj-78,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5534&sessId=&size=med
76,oai:dasi.cnr.it:epi:79,"['DASI:epi-79', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=79']",BM 141609,DASI:obj-79,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=4687&sessId=&size=med
77,oai:dasi.cnr.it:epi:80,"['DASI:epi-80', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=80']",BM 141613,DASI:obj-80,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1695&sessId=&size=med
78,oai:dasi.cnr.it:epi:81,"['DASI:epi-81', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=81']","['C 78', 'CSAI I, 279']",DASI:obj-81,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6702&sessId=&size=med
79,oai:dasi.cnr.it:epi:82,"['DASI:epi-82', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=82']","['CIAS T 16/s 4/47.12', 'Q 881', 'Ry 557', 'CSAI I, 366']",DASI:obj-82,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Qatabanic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3969&sessId=&size=med
80,oai:dasi.cnr.it:epi:83,"['DASI:epi-83', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=83']","['CIAS T 36/s 4/96.21', 'Ry 28', 'RES 3897']",DASI:obj-83,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5332&sessId=&size=med
81,oai:dasi.cnr.it:epi:84,"['DASI:epi-84', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=84']",CIH 31,DASI:obj-84,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3476&sessId=&size=med
82,oai:dasi.cnr.it:epi:85,"['DASI:epi-85', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=85']","['CIH 39', 'RES 3320']",DASI:obj-85,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Undefined Ancient South Arabian language,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5341&sessId=&size=med
83,oai:dasi.cnr.it:epi:86,"['DASI:epi-86', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=86']",CIH 70,DASI:obj-86,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6111&sessId=&size=med
84,oai:dasi.cnr.it:epi:87,"['DASI:epi-87', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=87']",CIH 71,DASI:obj-87,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6112&sessId=&size=med
85,oai:dasi.cnr.it:epi:88,"['DASI:epi-88', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=88']",CIH 72,DASI:obj-88,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6113&sessId=&size=med
86,oai:dasi.cnr.it:epi:89,"['DASI:epi-89', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=89']",CIH 73,DASI:obj-89,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6104&sessId=&size=med
87,oai:dasi.cnr.it:epi:90,"['DASI:epi-90', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=90']",CIH 74,DASI:obj-90,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6130&sessId=&size=med
88,oai:dasi.cnr.it:epi:91,"['DASI:epi-91', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=91']",CIH 75,DASI:obj-91,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6131&sessId=&size=med
89,oai:dasi.cnr.it:epi:92,"['DASI:epi-92', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=92']","['CIH 76', 'RES 2691D']",DASI:obj-92,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6105&sessId=&size=med
90,oai:dasi.cnr.it:epi:93,"['DASI:epi-93', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=93']",CIH 77,DASI:obj-93,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6106&sessId=&size=med
91,oai:dasi.cnr.it:epi:94,"['DASI:epi-94', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=94']",CIH 78,DASI:obj-94,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6107&sessId=&size=med
92,oai:dasi.cnr.it:epi:95,"['DASI:epi-95', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=95']",CIH 79,DASI:obj-95,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6108&sessId=&size=med
93,oai:dasi.cnr.it:epi:96,"['DASI:epi-96', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=96']","['CIH 80', 'RES 2691E']",DASI:obj-96,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6109&sessId=&size=med
94,oai:dasi.cnr.it:epi:97,"['DASI:epi-97', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=97']",CIH 81,DASI:obj-97,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6110&sessId=&size=med
95,oai:dasi.cnr.it:epi:98,"['DASI:epi-98', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=98']",CIH 82,DASI:obj-98,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6114&sessId=&size=med
96,oai:dasi.cnr.it:epi:99,"['DASI:epi-99', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=99']",CIH 83,DASI:obj-99,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6115&sessId=&size=med
97,oai:dasi.cnr.it:epi:100,"['DASI:epi-100', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=100']",CIH 84,DASI:obj-100,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6116&sessId=&size=med
98,oai:dasi.cnr.it:epi:101,"['DASI:epi-101', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=101']",CIH 85,DASI:obj-101,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6117&sessId=&size=med
99,oai:dasi.cnr.it:epi:102,"['DASI:epi-102', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=102']","['CIH 86', 'RES 660']",DASI:obj-102,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6118&sessId=&size=med
100,oai:dasi.cnr.it:epi:103,"['DASI:epi-103', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=103']","['CIH 87', 'RES 2691H']",DASI:obj-103,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6119&sessId=&size=med
101,oai:dasi.cnr.it:epi:104,"['DASI:epi-104', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=104']",CIH 88,DASI:obj-104,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6120&sessId=&size=med
102,oai:dasi.cnr.it:epi:105,"['DASI:epi-105', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=105']",CIH 89,DASI:obj-105,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6121&sessId=&size=med
103,oai:dasi.cnr.it:epi:106,"['DASI:epi-106', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=106']",CIH 90,DASI:obj-106,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6122&sessId=&size=med
104,oai:dasi.cnr.it:epi:107,"['DASI:epi-107', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=107']",CIH 91,DASI:obj-107,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6123&sessId=&size=med
105,oai:dasi.cnr.it:epi:108,"['DASI:epi-108', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=108']",CIH 92,DASI:obj-108,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6124&sessId=&size=med
106,oai:dasi.cnr.it:epi:109,"['DASI:epi-109', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=109']",CIH 93,DASI:obj-109,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6125&sessId=&size=med
107,oai:dasi.cnr.it:epi:110,"['DASI:epi-110', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=110']","['CIH 94', 'RES 2691.I']",DASI:obj-110,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6126&sessId=&size=med
108,oai:dasi.cnr.it:epi:111,"['DASI:epi-111', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=111']",CIH 95,DASI:obj-111,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6127&sessId=&size=med
109,oai:dasi.cnr.it:epi:112,"['DASI:epi-112', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=112']",CIH 96,DASI:obj-112,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6128&sessId=&size=med
110,oai:dasi.cnr.it:epi:113,"['DASI:epi-113', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=113']","['CIH 106', 'RES 3122']",DASI:obj-113,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=569&sessId=&size=med
111,oai:dasi.cnr.it:epi:114,"['DASI:epi-114', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=114']",CIH 286,DASI:obj-114,"['Text', 'Construction text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6705&sessId=&size=med
112,oai:dasi.cnr.it:epi:115,"['DASI:epi-115', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=115']",CIH 337,DASI:obj-115,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=3323&sessId=&size=med
113,oai:dasi.cnr.it:epi:116,"['DASI:epi-116', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=116']",CIH 356A,DASI:obj-116,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6585&sessId=&size=med
114,oai:dasi.cnr.it:epi:7363,"['DASI:epi-7363', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=7363']","['MG 1', 'DAI ʿAddi ʾAkawǝḥ 2008-4']",DASI:obj-7873,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=7158&sessId=&size=med
115,oai:dasi.cnr.it:epi:117,"['DASI:epi-117', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=117']",CIH 356B,DASI:obj-116,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6585&sessId=&size=med
116,oai:dasi.cnr.it:epi:118,"['DASI:epi-118', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=118']",CIH 356C,DASI:obj-116,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6585&sessId=&size=med
117,oai:dasi.cnr.it:epi:119,"['DASI:epi-119', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=119']","['CIH 372', 'Ry 30', 'RES 849']",DASI:obj-119,"['Text', 'Legal text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2592&sessId=&size=med
118,oai:dasi.cnr.it:epi:120,"['DASI:epi-120', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=120']",CIH 379,DASI:obj-120,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=2454&sessId=&size=med
119,oai:dasi.cnr.it:epi:121,"['DASI:epi-121', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=121']",CIH 389,DASI:obj-121,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6563&sessId=&size=med
120,oai:dasi.cnr.it:epi:122,"['DASI:epi-122', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=122']",CIH 392,DASI:obj-122,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6586&sessId=&size=med
121,oai:dasi.cnr.it:epi:123,"['DASI:epi-123', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=123']","['CIH 396', 'RES 847']",DASI:obj-123,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6587&sessId=&size=med
122,oai:dasi.cnr.it:epi:124,"['DASI:epi-124', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=124']",CIH 419,DASI:obj-124,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6715&sessId=&size=med
123,oai:dasi.cnr.it:epi:125,"['DASI:epi-125', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=125']",CIH 432,DASI:obj-125,"['Text', 'Legal text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6588&sessId=&size=med
124,oai:dasi.cnr.it:epi:126,"['DASI:epi-126', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=126']",CIH 439,DASI:obj-126,"['Text', 'Dedicatory text']","['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=1953&sessId=&size=med
125,oai:dasi.cnr.it:epi:127,"['DASI:epi-127', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=127']","['CIH 442', 'RES 3136']",DASI:obj-127,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=5594&sessId=&size=med
126,oai:dasi.cnr.it:epi:128,"['DASI:epi-128', 'http://dasi.cnr.it/?id=dasi_prj_epi&prjId=1&recId=128']","['CIH 450', 'res 855']",DASI:obj-128,Text,"['Epigraph', 'Inscription', 'Pre-Islamic Arabia', 'Ancient South Arabian']",Sabaic,text/html,http://dasi.cnr.it/?id=terms_of_use,http://dasi.cnr.it/de/cgi-bin/wsimg.pl?recId=6589&sessId=&size=med
